,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
1113,275599,Norovirus,2017-06-28,2017-06-29,20,WI,Wisconsin,Taylor,,,,,,,,,,,61.3,1017.5838623046875,7.8,0.15,85.92708532,46.20745086669922,6.2,43.42904570493366,801.8623584638882,48575.435262205014,3.174724599111506,4.366792018200964,20.956013106936002
1114,275612,Norovirus,2017-06-20,2017-06-22,15,NE,Nebraska,Lancaster,,,,,,,,,,,79.63333333,1008.466667,8.166666667,0.0,52.68230956,41.4000003,6.866666663,33.09419272175444,21809.489366431077,54703.98173997543,6.0061083561437085,0.31855444968408614,362.78500451701365
1115,275658,Norovirus,2017-07-07,2017-07-07,5,KS,Kansas,Johnson,,,,,,,,,,,79.8,1015.9,8.15,0.0,70.54275852,37.75,7.4,37.211159515680585,38055.72635472625,79586.90665523434,4.640881027364877,0.20123647200749636,1215.9158517876785
1116,275766,Norovirus,2017-04-23,2017-04-23,7,IL,Illinois,Madison,,,,,,,,,,,54.8,1017.5994873046875,7.7,0.0,41.06999268,37.63813781738281,6.3,39.7924656947841,13726.35766128451,55193.28619737383,6.603880092957775,0.24788617572042781,372.513450547002
1117,275810,Norovirus,2017-07-14,2017-07-15,32,HI,Hawaii,Honolulu,,,,,,,,,,,80.51666667,1018.05,7.375,0.003333333,64.81801215,0.866667,5.53333333,37.56651305763462,57519.165979950405,78752.40830814888,7.529129145459045,0.39762251233334356,1646.1896615185574
1118,275815,Norovirus,2017-01-06,2017-01-06,5,CA,California,Orange,,,,,,,,,,,57.1,1016.366667,2.666666667,0.296666667,85.42177447,2.266667,5.6,37.30259850322231,136844.41139604733,78192.61608637143,5.8329420449985125,0.3476014958775182,3962.38606966862
1119,275824,Norovirus,2015-06-05,2015-06-05,6,CA,California,San Diego,,,,,,,,,,,62.43333333,1011.776923,6.1,0.0,63.02546629,17.9230768,5.08666667,34.97475039430815,154994.1209385962,64120.16709624682,6.254368598711476,0.6697610071844704,761.0718588982867
1120,275857,Norovirus,2017-05-13,2017-05-13,7,CA,California,Orange,,,,,,,,,,,64.13333333,1012.066667,5.1,0.0,66.40191559,2.3,7.2,37.36199237629089,137337.18864898058,79365.8135325387,5.84948703807501,0.3521057407141513,3972.7333534209056
1121,275924,Norovirus,2017-08-03,2017-08-08,431,OH,Ohio,Lucas,,,,,,,,,,,69.15,1015.85,7.327777778,0.022777778,69.17125719,24.95,7.405555552,37.91475721716869,20095.319650239264,43999.54590889028,7.066235372456769,0.25541275838904604,1273.0829875742356
1122,276130,Norovirus,2017-08-26,2017-08-26,10,IL,Illinois,Lake,,,,,,,,,,,65.1,1024.1,6.95,0.0,67.57873613,26.3,7.05,37.92611306161583,40814.375392971255,81565.74640175811,4.559678399223279,0.17520790995414273,1586.793003075249
1123,275982,Norovirus,2017-08-12,2017-08-12,40,MN,Minnesota,Wright,,,,,,,,,,,65.55,1015.7079467773438,0.65,0.025,70.00704679,28.005416870117188,4.4,36.03161255112195,7714.156112710726,76969.95957971801,4.075657920176515,0.6799643404826123,197.49001342303015
1124,276000,Norovirus,2017-08-03,2017-08-12,27,MN,Minnesota,Mille Lacs,,,,,,,,,,,64.36,1019.4239501953125,3.24,0.0,72.80814412,39.80750274658203,6.45,40.28633624297669,1899.7330454664957,52960.5813923941,5.9936844704163095,1.0232117927158157,44.88414272824267
1125,276008,Norovirus,2017-08-15,2017-08-16,35,OH,Ohio,Butler,,,,,,,,,,,76.95,1013.9,1.475,0.0,72.64477279,22.675,5.275,36.43346525982807,26275.86584866232,61360.17560975629,6.08674170991736,0.15429278869301616,802.4741209418185
1126,276049,Norovirus,2017-08-17,2017-08-20,25,WI,Wisconsin,Pierce,,,,,,,,,,,66.0625,1019.665771484375,4.9025,0.2675,83.09886226,49.25010681152344,5.465,36.36627689197156,4998.086391398837,65671.68712958861,6.06328826372925,2.1306094545543828,71.60275074826079
1127,276051,Norovirus,2017-08-13,2017-08-13,17,MI,Michigan,Oakland,,,,,,,,,,,68.55,1016.9,2.45,0.01,70.33281319,30.3,6.0,40.97906948415533,71402.21604779585,72010.88377496834,5.002688920783013,0.09888473068501194,1427.8834385973182
1128,276054,Norovirus,2017-06-28,2017-06-28,5,UT,Utah,Salt Lake,,,,,,,,,,,77.05,1004.8,5.15,0.0,28.24528289,144.55,8.8,32.254078333953174,60481.72269442136,66206.28849792978,5.119499814677246,0.09729109288746048,1481.0719117186338
1129,276134,Norovirus,2017-06-09,2017-06-09,5,IL,Illinois,Kane,,,,,,,,,,,76.2,1008.9,9.5,0.06,45.18566611,25.3,6.4,36.363332441385204,27203.44898014193,72937.98239743857,5.247169726844815,0.24989822008770501,1014.8857512207035
1130,276135,Norovirus,2017-08-28,2017-08-28,24,MA,Massachusetts,Middlesex,,,,,,,,,,,63.0,1027.3,4.0,0.0,56.52447711,6.2,8.0,38.499339434627366,102132.23460793003,91592.24475957842,4.595278672894004,0.08915097725315184,1928.8832385281098
1131,276136,Norovirus,2017-08-28,2017-08-31,17,MA,Massachusetts,Suffolk,,,,,,,,,,,65.2125,1018.8125,3.5875,0.00875,71.67180603,0.4625,9.1875,32.53749362068997,75597.87912763859,59953.20006153779,7.560129238683445,0.14551800951019359,13346.2939424379
1132,276179,Norovirus,2017-09-13,2017-09-15,21,MN,Minnesota,Anoka,Ramsey,,,,,,,,,,75.25,1006.533333,6.35,0.0,68.09350308,28.683333,5.35,36.41766531524536,34565.51052600305,67696.5471603473,5.130058795576972,0.21215316009904053,2167.324535363953
1133,276418,Norovirus,2017-09-25,2017-09-25,48,PA,Pennsylvania,Mercer,,,,,,,,,,,73.82,1023.15,3.66,0.0,72.47069189,47.63,4.26,44.32870750426658,5261.624832972836,46969.08080399804,6.847368159013648,0.4676784150387556,169.33374645930053
1134,276427,Norovirus,2017-10-05,2017-10-09,94,HI,Hawaii,Honolulu,,,,,,,,,,,78.38333333,1014.286667,6.64,0.024,69.72372737,0.926667,5.85333333,37.591830348741915,57315.164327028055,79417.09918610577,7.581381088584567,0.3874561764691957,1647.3964657872245
1135,276445,Norovirus,2017-10-10,2017-10-12,26,OH,Ohio,Clark,,,,,,,,,,,62.8,1018.833333,5.033333333,0.08,89.40429984,38.0666663,6.933333337,41.21892341794453,6977.659639830516,45734.86131704067,5.696302124745418,0.603397714917119,341.2579541251092
1136,276491,Norovirus,2017-09-07,2017-09-07,5,IL,Illinois,Jefferson,,,,,,,,,,,56.4,1020.0,2.1,0.0,66.54510421,17.4,5.9,40.90878188873877,2140.911110452393,45241.55847630774,5.898574986264763,0.2463840192123971,67.26484889819685
1137,276494,Norovirus,2017-10-09,2017-10-10,11,IA,Iowa,Cerro Gordo,,,,,,,,,,,48.1,1019.4,11.6,0.1,66.0354481,43.95,6.35,44.45875352393551,2087.1658243321717,49915.56977760111,6.335385930552057,0.8782478805265557,75.96389268738344
1138,276559,Norovirus,2017-10-12,2017-10-14,12,KS,Kansas,Johnson,,,,,,,,,,,65.75,1014.75,8.7,0.001666667,78.01526317,38.2833333,6.31666667,37.260050614632625,38445.15330173312,80408.7654532256,4.647361723021359,0.1934018426583075,1219.630332891472
1139,276561,Norovirus,2017-10-13,2017-10-13,19,OH,Ohio,Stark,,,,,,,,,,,65.38,1021.88,5.46,0.0,73.20146659,42.79,3.96,41.76854702837893,14695.378731730381,49778.19304847859,6.6511631370340165,0.29327045379381,650.8334913884553
1140,276573,Norovirus,2017-06-01,2017-06-07,51,IL,Illinois,DuPage,Kane,Will,,,,,,,,,70.48571429,1014.97619,5.95952381,0.0,51.36545094,23.123809,6.70714286,37.49564902688667,37331.69982961757,78104.85103639054,4.962770791000165,0.16460233433655758,1559.1672518378696
1141,276574,Norovirus,2017-06-13,2017-06-15,116,IL,Illinois,DuPage,,,,,,,,,,,77.05,1011.75,7.166666667,0.33,67.58788573,25.3833333,10.38333333,38.999484687002344,54755.363153368766,82685.26204067828,4.715294998514605,0.08663226335478956,2842.6959364858794
1142,276586,Norovirus,2017-10-19,2017-10-19,20,MT,Montana,Yellowstone,,,,,,,,,,,63.0,1007.5,9.1,0.0,25.70317542,122.1,5.9,38.30183906453425,9416.266327288906,57477.21187195518,6.097530907775468,0.40488156736823233,59.28779009049661
1143,276628,Norovirus,2017-11-02,2017-11-02,95,NY,New York,Allegany,,,,,,,,,,,52.2,1020.7,8.0,0.56,81.16194173,76.2,3.1,38.58339459226301,3074.600067956895,45138.591535849,7.692944592669537,1.6908194589093812,46.09972767104001
1144,276632,Norovirus,2017-11-05,2017-11-05,11,SC,South Carolina,Charleston,,,,,,,,,,,67.18,1019.55,4.3,0.0,92.3000566,0.783333,4.7,37.134030315291035,27621.094769957483,57380.93493089459,7.658776809683859,0.1801968190980107,422.2048248640079
1145,276665,Norovirus,2017-10-24,2017-10-28,13,MI,Michigan,Manistee,,,,,,,,,,,43.26,1005.95,11.57,0.298,74.70656975,23.79,8.34,48.64624428617377,1713.913027161291,44424.2302303693,7.12610622161249,0.9255484030443224,45.06776155580724
1146,276670,Norovirus,2017-11-07,2017-11-09,15,WI,Wisconsin,St. Croix,,,,,,,,,,,26.5,1012.9723510742188,6.866666667,0.0,68.02886209,15.494513511657715,6.466666663,38.24544008268476,4804.53134651585,77209.57885256766,4.890393055855461,0.6383200774308996,120.53682868765809
1147,276730,Norovirus,2017-11-11,2017-11-11,16,MN,Minnesota,Hennepin,,,,,,,,,,,32.06666667,1022.533333,9.433333333,0.023333333,60.59054792,33.1999997,8.566666667,36.28705677854135,83893.24218031035,70724.30943928809,5.399119397800847,0.16856198881495965,2208.796446114701
1148,276790,Norovirus,2017-11-24,2017-11-24,5,NY,New York,Nassau,,,,,,,,,,,39.77,1017.02,3.88,0.0,33.95506443,3.32,5.96,41.49047043003486,42176.23724150368,105282.27045604112,3.9765922571235173,0.07847067066107644,4786.824714958611
1149,276800,Norovirus,2017-11-04,2017-11-04,9,CT,Connecticut,Fairfield,,,,,,,,,,,50.16666667,1025.233333,6.133333333,0.0,55.15026552,8.383333,7.899999997,40.163321751393056,42450.549622433224,89270.87686450787,4.613405361960621,0.1636994827318862,1515.144101965409
1150,276808,Norovirus,2017-11-19,2017-11-26,39,MI,Michigan,Eaton,,,,,,,,,,,36.975,1012.1156616210938,8.125,0.071428571,62.85170716,29.446666717529297,7.025,40.902147694869164,9724.484574875381,58912.23687431892,5.423008986031949,0.3108297341737099,188.74241423488763
1151,276853,Norovirus,2017-11-15,2017-11-16,53,SD,South Dakota,Yankton,,,,,,,,,,,34.2,1021.0,10.7,0.0,69.26354729,49.85,10.3,42.050099553514805,1671.4878832166723,49700.13759937222,6.230331277152877,1.3330384890494482,43.47201824315902
1152,276856,Norovirus,2017-11-16,2017-11-17,14,WI,Wisconsin,Dodge,,,,,,,,,,,33.1,1017.845703125,7.55,0.005,78.48250111,45.034820556640625,6.95,42.3655725332647,6466.299794833005,55720.40236821804,5.143179914382589,1.3821832756868386,100.37054997384936
1153,276859,Norovirus,2017-11-25,2017-11-27,9,WI,Wisconsin,Fond du Lac,,,,,,,,,,,38.36666667,1015.2,8.5,0.0,63.99238493,30.1333333,7.8,41.18206614552361,4974.254361470578,57656.537496267374,5.354442228640359,1.7062873682273743,141.8456477107754
1154,276866,Norovirus,2016-04-26,2017-04-26,11,IL,Illinois,Cook,,,,,,,,,,,53.58811475,1017.111475,8.119262295,0.093034608,67.86154143,22.9121581,7.154253185,36.06231968291286,175930.71545707432,56554.916539199316,5.596688296553516,0.09141065133632462,5531.793819299253
1155,276881,Norovirus,2017-12-02,2017-12-02,14,OH,Ohio,Allen,,,,,,,,,,,37.9,1022.6,5.6,0.0,72.90500696,36.2,2.4,38.56425665836859,5940.431418312352,47702.596431280006,6.8638797685709845,0.21050401781833197,258.8743395288751
1156,277427,Norovirus,2017-12-27,2017-12-27,6,WI,Wisconsin,Rock,,,,,,,,,,,-1.0,1014.5433349609375,3.5,0.0,66.25250226,20.160179138183594,5.4,39.2976907450308,6911.225113073564,53380.116300516805,5.669977405483617,0.6409471926815655,224.49903983981096
1157,277029,Norovirus,2017-10-14,2017-10-14,27,PA,Pennsylvania,Centre,,,,,,,,,,,58.95,1016.9072875976562,1.8,0.0,89.77378833,29.83013916015625,4.9,31.200368323979784,23235.45169819171,56068.76050387327,8.419447436506804,0.5121248948927917,144.486180280636
1158,277031,Norovirus,2017-12-09,2017-12-09,26,FL,Florida,Brevard,,,,,,,,,,,64.7,1011.92,13.01666667,0.32,84.33322191,0.52,5.83333333,47.0970808775745,35078.05294226846,51402.03610068198,6.823604080302283,0.333111628574214,558.9510576368046
1159,277055,Norovirus,2017-11-11,2017-11-11,5,FL,Florida,Lee,,,,,,,,,,,73.56666667,1018.233333,9.9,0.0,72.96122745,0.783333,5.1,47.739080295926556,47364.97951160172,51792.27882641936,7.048571660431828,0.4923170573844667,889.1298828245177
1160,277058,Norovirus,2017-12-06,2017-12-07,13,WI,Wisconsin,Milwaukee,,,,,,,,,,,24.93333333,1016.15,13.23333333,0.0,49.54173315,26.9,5.08333334,34.583483205221754,40806.655221514186,46670.437283903826,6.499649327473573,0.27656347984477714,3962.5909779841895
1161,277067,Norovirus,2017-12-11,2018-01-10,45,NC,North Carolina,Forsyth,,,,,,,,,,,35.38064516,1022.464516,4.448387097,0.018709677,50.90692525,35.8193547,5.293548387,38.19815294713832,23044.113740583703,48340.18318701637,5.833297456673322,0.2702862756561951,902.3961752043439
1162,277081,Norovirus,2017-12-14,2017-12-16,18,MN,Minnesota,Hennepin,,,,,,,,,,,23.68888889,1013.677778,5.111111111,0.011111111,80.01614817,33.3666669,6.144444449,36.295837829626095,83894.64917701377,71018.08743164626,5.391927241875319,0.1680289254121495,2211.2784254616695
1163,277082,Norovirus,2017-10-28,2017-10-28,10,GA,Georgia,Hall,,,,,,,,,,,56.4,1012.7,5.4,0.01,84.23376124,45.8,6.6,35.9581539911273,11282.862989126608,54840.79478689785,4.618178453770087,0.8615133854611243,489.85856060664685
1164,277098,Norovirus,2017-04-10,2017-04-10,31,CA,California,Santa Clara,,,,,,,,,,,54.7,1022.7,4.725,0.0,60.02357103,4.525,7.45,36.843801273819864,113489.53725462031,102519.76147562609,4.751385934608503,0.41683295033426576,1466.4838329034892
1165,277177,Norovirus,2017-12-17,2017-12-21,19,NC,North Carolina,Nash,,,,,,,,,,,46.4,1019.6,2.66,0.078,78.61064503,5.74,4.12,41.396482494682644,6936.192593331483,46105.50898011842,5.2361424056848715,1.191453498618851,174.18567944021422
1166,277189,Norovirus,2017-08-08,2017-08-11,29,WA,Washington,King,,,,,,,,,,,70.7625,1014.1,3.54375,0.0,68.42083697,6.208333,4.55,37.20853755543331,145808.91111185765,81537.36686494004,5.595743822713334,0.29479722732404734,993.5247896738981
1167,277192,Norovirus,2017-12-21,2017-12-22,14,NC,North Carolina,Orange,,,,,,,,,,,45.65,1022.05,1.75,0.1675,72.85383655,19.5,4.3,34.18379419434307,19803.97689093055,65418.79513488052,5.705384241207643,0.29146343748034165,356.23642046207533
1168,277195,Norovirus,2017-12-19,2017-12-19,11,TN,Tennessee,Rhea,,,,,,,,,,,48.19,1021.6019287109375,2.35,0.01,35.97858849,41.690940856933594,5.64,40.695303781138335,2053.7562729625624,39365.886964178106,5.95686892134758,1.715477159110483,102.97284152109141
1169,277197,Norovirus,2017-12-18,2017-12-19,13,WI,Wisconsin,Dunn,,,,,,,,,,,32.9,1018.432861328125,7.85,0.0,79.77146208,39.77309799194336,7.1,34.208919576622904,5410.379693061446,54526.92970008195,5.872837563767138,2.0379744999982172,52.06355981230332
1170,277219,Norovirus,2017-12-15,2017-12-20,7,WI,Wisconsin,Manitowoc,,,,,,,,,,,27.21666667,1016.383333,7.533333333,0.0,76.79697227,25.933333,6.483333337,44.49534228116295,2338.913846605034,50986.582132397445,5.656507919453272,1.743979604022383,135.2884250642897
1171,277239,Norovirus,2017-11-11,2017-11-12,26,IL,Illinois,Whiteside,,,,,,,,,,,33.5,1028.2,5.05,0.0,72.12675488,25.65,2.4,42.874722535006704,2222.630468662764,51616.088964477516,6.2180497566719986,0.8934644815803208,83.11338882275496
1172,277242,Norovirus,2017-12-23,2017-12-25,7,MN,Minnesota,Hennepin,,,,,,,,,,,12.75555556,1023.511111,8.844444444,0.001111111,63.62878897,34.011111,5.611111116,36.29817604892322,83896.76137003354,71094.74193937155,5.390293326668512,0.16799724719270503,2211.9136983173958
1173,277253,Norovirus,2017-12-18,2017-12-19,11,NY,New York,Queens,,,,,,,,,,,42.88333333,1016.316667,7.8,0.006666667,69.06896359,1.066667,5.51666667,38.28498145257693,87234.13817233809,61922.652710265815,7.001355917107659,0.08628873943935902,21554.22456726294
1174,277282,Norovirus,2017-12-23,2017-12-23,8,VA,Virginia,Fredericksburg,,,,,,,,,,,53.4,1014.01,6.73,0.02,80.91802287,10.9,12.1,29.889044150249898,5496.249087594434,57149.96597285938,8.43696450629155,0.013688375619717481,2694.2798277277143
1175,277283,Norovirus,2017-12-16,2017-12-17,6,MN,Minnesota,Hennepin,,,,,,,,,,,26.05,1014.466667,3.8,0.013333333,83.26377124,33.0500003,3.566666667,36.296227015288224,83894.9416886416,71030.89982395439,5.391646466096658,0.16802015135930004,2211.385009317437
1176,277286,Norovirus,2017-12-17,2017-12-17,53,CT,Connecticut,Fairfield,,,,,,,,,,,28.33333333,1024.133333,3.0,0.0,61.58955809,8.833333,4.333333333,40.1918308628122,42464.380343658275,89649.26788427774,4.62565398574519,0.16047312929762664,1515.8373567935178
1177,277287,Norovirus,2017-12-18,2017-12-18,8,CT,Connecticut,Hartford,,,,,,,,,,,29.0,1020.8,0.9,0.0,56.50910796,4.05,4.2,40.39539410606052,39082.07572279558,69861.20706716443,4.369369058335267,0.1376859719252285,1220.8023372384087
1178,277295,Norovirus,2017-12-25,2017-12-25,8,MN,Minnesota,Hennepin,,,,,,,,,,,2.366666667,1025.633333,10.53333333,0.003333333,63.64596214,34.2666663,5.8,36.29843628321886,83897.04494300306,71103.22922628546,5.390118602768503,0.16799655778106523,2211.983711171228
1179,277312,Norovirus,2017-12-23,2017-12-23,17,SC,South Carolina,Lexington,,,,,,,,,,,59.75,1017.7,7.25,0.0,83.68267991,7.7,9.25,38.898460138147186,18651.19828120911,57435.385136283214,4.859390714351104,0.49610285295586404,403.16254624043506
1180,277338,Norovirus,2017-12-15,2017-12-19,25,OR,Oregon,Washington,,,,,,,,,,,40.2,1021.88,3.14,0.012,88.99417293,8.38,5.92,36.393587148453825,44524.28028607204,73869.02622459775,5.325109610500135,1.0447300925864935,789.4275397016477
1181,277380,Norovirus,2017-12-30,2017-12-30,10,OH,Ohio,Franklin,,,,,,,,,,,16.675,1022.6,6.85,0.1,82.99013594,32.325,9.825,33.99989058627669,76386.37818378831,56312.48659902661,6.167076840727188,0.08721634413757576,2355.2568734332563
1182,277384,Norovirus,2018-01-01,2018-01-08,10,MN,Minnesota,Hennepin,,,,,,,,,,,4.366666667,1029.033333,6.779166667,0.0,66.2553822,34.945833,5.770833333,36.301175553526846,83900.76345459856,71191.90036181119,5.388383080795968,0.1680308652279558,2212.7103625244517
1183,277509,Norovirus,2018-01-04,2018-01-04,12,MN,Minnesota,Hennepin,,,,,,,,,,,-0.866666667,1031.066667,4.1,0.0,63.90578511,34.8000003,3.533333333,36.30104458311225,83900.53010371029,71187.71152657112,5.38845831317427,0.16802609627948778,2212.676403771095
1184,277646,Norovirus,2017-12-02,2017-12-02,20,IL,Illinois,La Salle,,,,,,,,,,,39.17,1023.4,2.93,0.0,41.56511402,28.1,3.67,41.80400636638357,5386.308868596173,54482.169847326564,6.161409555258566,0.8133744096526861,97.97396615621592
1185,277603,Norovirus,2017-10-28,2017-10-28,8,CA,California,Orange,,,,,,,,,,,66.66666667,1011.366667,2.333333333,0.0,76.6670463,2.1,4.0,37.45730040592938,137898.53078895257,81170.64737955978,5.844624441901555,0.3541096891955982,3987.2560523912352
1186,277606,Norovirus,2017-05-29,2017-05-29,9,CA,California,San Diego,,,,,,,,,,,62.53125,1014.235714,4.38125,0.0,78.88856421,17.9664832,4.1375,35.342377703519574,156531.0963498626,68063.26259386091,6.425296690830924,0.5675674047095763,776.4363621358841
1187,277716,Norovirus,2018-01-11,2018-01-21,166,MI,Michigan,Kent,,,,,,,,,,,26.18181818,1021.463636,10.39090909,0.067272727,74.22884302,30.6545451,5.50909091,35.00405029290958,36049.196801195016,57431.41053728973,5.921315930042257,0.9417712307456171,751.7415421563063
1188,277949,Norovirus,2018-01-12,2018-01-12,7,MN,Minnesota,Hennepin,,,,,,,,,,,-1.966666667,1031.2,9.9,0.076666667,60.12561811,34.5,6.73333333,36.30313881887046,83904.12466881333,71254.8158723058,5.387236374902367,0.16809474900685947,2213.221309556916
1189,277837,Norovirus,2017-12-08,2017-12-10,18,CO,Colorado,Boulder,,,,,,,,,,,38.84444444,1019.1402587890625,3.216666667,0.002222222,26.28834943,25.266101837158203,6.916666663,36.19480407712417,36960.77195789984,75461.29723992893,6.760476417703515,0.2319349858404047,435.87539182396876
1190,277987,Norovirus,2018-01-19,2018-01-27,8,OH,Ohio,Franklin,,,,,,,,,,,38.15,1020.45,8.066666667,0.033611111,73.86036534,31.1083333,6.008333333,34.00217359283385,76341.75147132005,56469.112821944414,6.164138205191974,0.08749685174901953,2358.0906421428977
1191,277988,Norovirus,2018-01-27,2018-01-27,10,MN,Minnesota,Olmsted,,,,,,,,,,,31.76666667,1016.8,10.8,0.0,76.27143735,45.95,9.53333333,37.11691400630123,9698.36531705842,72560.76032517507,5.093930944719686,0.4847570240383938,232.33146132870354
1192,278287,Norovirus,2017-12-10,2017-12-10,5,MD,Maryland,Anne Arundel,,,,,,,,,,,32.6,1014.44,3.9,0.052,78.86087442,3.34,7.24,38.49310642733541,35391.281469693546,94333.5022762587,4.9563305915906914,0.09049352499939445,1360.2318738531421
1193,278013,Norovirus,2018-01-25,2018-01-25,5,VA,Virginia,Henrico,,,,,,,,,,,39.1,1028.7,5.0,0.0,52.26872209,6.6,6.1,38.31279714558582,24590.17417939355,66621.08594397572,4.674299383207899,0.05890444704295957,1387.2161498131097
1194,278032,Norovirus,2018-01-28,2018-01-28,6,MN,Minnesota,Hennepin,,,,,,,,,,,18.96666667,1030.3,6.733333333,0.0,64.79148733,33.4333333,3.866666667,36.307347042304976,83913.32893272389,71387.82376707444,5.3850596439817,0.16834773120155747,2214.287123097032
1195,278054,Norovirus,2017-11-11,2017-11-11,13,WA,Washington,King,,,,,,,,,,,45.5,1015.875,2.575,0.0025,86.35696312,6.341667,5.125,37.205155200318224,147217.8162793772,82838.69937172942,5.594349960822625,0.2899630053555697,998.4411170878402
1196,278055,Norovirus,2017-12-04,2017-12-04,69,WA,Washington,King,,,,,,,,,,,39.5,1032.5,1.7,0.0125,91.02076438,6.133333,4.075,37.20311884733631,147617.58945399057,83172.3834172818,5.5927987690282475,0.2889138500718294,999.7001803744647
1197,278056,Norovirus,2017-12-22,2017-12-24,25,WA,Washington,King,,,,,,,,,,,36.49166667,1027.45,4.808333333,0.014166667,68.42103132,6.616667,4.591666667,37.201009735387125,147967.21901420844,83452.11573458467,5.59101307437876,0.28811842005893856,1000.7559979537001
1198,278110,Norovirus,2017-12-28,2018-01-09,449,WA,Washington,Pierce,,,,,,,,,,,41.26615385,1019.089103,2.507692308,0.204576923,95.89871446,14.174359,6.594871795,36.00017508771805,64579.61973711739,63907.49509815454,5.533676681020332,0.4354670807311426,506.3179790509143
1199,278111,Norovirus,2018-01-13,2018-01-16,10,WA,Washington,King,,,,,,,,,,,49.45,1022.2375,4.63125,0.041875,82.19685982,6.270833,6.075,37.19797888771003,148405.61299426216,83788.14835690227,5.588235081937645,0.2872746381136385,1002.0250427251281
1200,278161,Norovirus,2017-10-20,2017-10-22,18,WA,Washington,King,,,,,,,,,,,51.55833333,1009.525,8.291666667,0.400833333,84.96972698,6.880556,5.850000003,37.20655685112647,146873.34513789834,82538.73595869738,5.595260112723699,0.29098752119578886,997.3092494421535
1201,278173,Norovirus,2018-01-28,2018-01-28,21,MI,Michigan,Macomb,,,,,,,,,,,35.35,1024.95,5.2,0.0,70.12311519,22.15,6.75,40.99380843719776,40759.03469381502,58353.644868795454,6.071030789234593,0.1321835242376226,1803.7231249575332
1202,278186,Norovirus,2018-02-01,2018-02-01,11,FL,Florida,Orange,,,,,,,,,,,60.1,1023.75,3.25,0.0,67.49173455,4.15,5.7,34.71896150136013,107745.05196171509,51800.64072583431,8.095162666818894,0.2263818576388115,1431.3981629347406
1203,278199,Norovirus,2017-12-22,2017-12-31,52,CO,Colorado,Boulder,,,,,,,,,,,23.40333333,1019.1402587890625,4.295,0.198,59.93726001,25.266101837158203,10.77,36.19904546049426,37033.65942931529,75626.9935067893,6.744878140777362,0.2326390964693054,436.10427702970173
1204,278227,Norovirus,2018-01-31,2018-01-31,9,CT,Connecticut,Hartford,,,,,,,,,,,23.9,1021.0,7.75,0.01,51.14948546,3.8,7.2,40.40914520119135,39041.28882520437,70117.40871565808,4.365985312238626,0.13487030913673712,1220.7668427704468
1205,278732,Norovirus,2017-04-18,2017-04-20,79,CA,California,San Diego,,,,,,,,,,,63.04375,1019.021429,5.6375,0.001458333,77.64823789,18.059891,6.4875,35.33274936723198,156130.0437933763,67626.22341166054,6.405322575199462,0.5738809633086431,775.6092588255555
1206,278733,Norovirus,2017-08-20,2017-08-20,6,CA,California,San Diego,,,,,,,,,,,68.86,1013.792857,4.364285714,0.0,70.19750044,17.8313185,5.949999996,35.36152502723452,157450.96433361314,69010.92140577373,6.469888252533275,0.5554665616957442,778.1236337836423
1207,279025,Norovirus,2018-03-15,2018-03-15,17,MI,Michigan,Oakland,,,,,,,,,,,32.9,1006.8,9.15,0.0,56.01400305,31.0,8.95,40.993249009420765,71273.72445920316,74030.40502492522,4.981457277300853,0.10420599596650516,1433.356966944849
1208,278314,Norovirus,2017-02-26,2017-02-26,7,MD,Maryland,Cecil,,,,,,,,,,,41.4,1014.6,10.0,0.0,75.58142852783203,51.74760437011719,9.0,40.210215087008294,4855.385786970353,68281.09925633408,4.994845499969851,0.4948259609430458,295.19145406184964
1209,278386,Norovirus,2018-01-29,2018-02-10,8,SC,South Carolina,Fairfield,,,,,,,,,,,46.24615385,1015.3653564453125,5.092307692,0.0,67.59314245,22.9637451171875,6.176923078,45.48545605444916,485.89659358598175,35709.744411788524,7.868208116566641,0.578767127329104,33.29744813823173
1210,278391,Norovirus,2018-02-10,2018-02-10,5,TN,Tennessee,Davidson,,,,,,,,,,,54.8,1017.2,3.85,0.345,80.60266144,22.5,6.05,34.30633332694517,53133.5521579107,53758.0479467432,6.573473667348064,0.0893743736031444,1347.6233697236758
1211,278398,Norovirus,2018-02-19,2018-02-20,10,MN,Minnesota,Douglas,,,,,,,,,,,12.2,1017.05,13.3,0.03,76.84543943,54.4,5.25,44.266625795607936,2294.1043883899592,58958.24865190721,4.77814989908262,0.7504236591096561,57.92231115900614
1212,278448,Norovirus,2018-01-17,2018-01-22,36,RI,Rhode Island,Kent,,,,,,,,,,,34.26666667,1017.866667,5.933333333,0.03,72.26145985,2.133334,5.716666667,43.701567187267024,8713.850073517273,69176.93717577006,6.129525072729854,0.13777772386885911,972.9906711336381
1213,278469,Norovirus,2018-02-04,2018-02-04,5,RI,Rhode Island,Kent,,,,,,,,,,,33.5,1025.3,6.5,0.0,76.12394123,2.7,3.4,43.703254088009515,8700.993250154703,69270.3891665204,6.14380701163461,0.13610186847907035,972.8478822484581
