,Unnamed: 0.1,Unnamed: 0,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
72,336,401,267169,Salmonella,2015-11-29,2015-12-13,17,GA,Georgia,Gwinnett,,,,,,,,,,,,,,,,,,,55.31333333,1015.4638671875,4.2,0.0,61.71973484,60.99920272827149,4.893333333,34.48278516362383,53378.94217394718,60253.50751350208,5.342544375153683,0.1261753935773042,1993.891671583148
73,339,404,267203,Salmonella,2015-10-16,2015-10-25,22,AR,Arkansas,Garland,,,,,,,,,,,,,,,,,,,64.42,1022.69,4.84,0.122,52.16762743,19.84,5.18,44.10804164525885,6461.041913939514,38799.66616565919,6.62984248422765,0.3112720698301539,143.02876568448676
74,347,418,267727,Salmonella,2015-09-20,2015-09-28,5,PA,Pennsylvania,Franklin,,,,,,,,,,,,,,,,,,,63.38777778,1024.195556,3.732222222,0.016666667,68.08127236,33.2033338,4.896666667,40.84093260706808,7435.68481659023,53711.07955826444,5.645138631275199,1.3133995058000154,196.97380444598025
75,349,421,268427,Salmonella,2015-11-07,2015-11-09,7,IL,Illinois,Lake,,,,,,,,,,,,,,,,,,,42.85,1026.3,5.883333333,0.0,61.64306999,27.4,5.799999997,37.54776082191166,39063.51298575244,77938.4432570291,4.716402900953064,0.1329551526863751,1584.481503526951
76,350,422,268549,Salmonella,2015-09-25,2015-10-22,9,AL,Alabama,Tuscaloosa,,,,,,,,,,,,,,,,,,,66.74642857,1017.0,4.267857143,0.047142857,65.48035123,6.575,5.289285714,31.83612876910888,15972.821778437126,46493.1137132127,6.135714189924888,0.1809893249316446,151.33399823061447
77,377,453,270080,Salmonella,2015-09-05,2015-09-05,9,CA,California,Orange,,,,,,,,,,,,,,,,,,,70.96666667,1011.6,4.533333333,0.0,66.72929038,2.2,5.133333334,36.98384739791212,134519.03251732784,76313.02466728365,5.670069282521161,0.3112214526977775,3931.6717869047097
78,380,457,270451,Salmonella,2016-09-17,2016-09-17,20,NH,New Hampshire,Sullivan,,,,,,,,,,,,,,,,,,,58.15,1021.53,3.37,0.0,73.06128145,19.82,8.39,45.60692596950729,2382.053232414873,57678.09730476888,3.1300422591014154,0.3488783713948992,80.14576939189897
79,381,458,270465,Salmonella,2016-09-09,2016-09-11,10,WV,West Virginia,Morgan,,,,,,,,,,,,,,,,,,,79.69333333,1014.816667,6.223333333,0.083333333,61.92973518,26.746667,6.509999997,46.46761439185541,1119.6718381005442,42041.41909453566,5.103706747624815,2.040682535651672,76.43371152443075
80,382,459,270525,Salmonella,2016-09-09,2016-09-16,10,KS,Kansas,Reno,,,,,,,,,,,,,,,,,,,69.9125,1015.3625,9.0375,0.0725,73.0908823,53.5375,7.4625,39.92690095279427,4323.119698757602,45666.63579315391,5.32828792168182,1.4678516057995554,50.904113586428736
81,384,463,270589,Salmonella,2016-10-15,2016-10-31,16,HI,Hawaii,Honolulu,,,,,,,,,,,,,,,,,,,77.43823529,1016.936765,8.408823529,0.038088235,68.6217239,0.666177,6.251470591,37.29509343327503,58596.18287198573,76578.05656227907,7.439727554961001,0.4194786862737027,1642.1638018153735
82,385,464,270591,Salmonella,2016-10-11,2016-10-11,13,OR,Oregon,Multnomah,,,,,,,,,,,,,,,,,,,51.85,1019.2,5.7,0.0,68.4553244,2.4,10.2,36.6647888437247,63046.539298004594,56687.99983521746,7.421609714378429,0.5791606253611759,1799.3652457567923
83,386,465,270715,Salmonella,2016-09-24,2016-09-26,41,GA,Georgia,Muscogee,,,,,,,,,,,,,,,,,,,79.8,1016.4,2.266666667,0.136666667,62.64896523,13.8,6.733333333,33.582522169981395,23110.122108254465,42620.86425387736,8.246344476623317,0.0826292830690359,926.5567998648122
84,387,466,270718,Salmonella,2016-11-01,2016-11-19,87,SC,South Carolina,Lexington,,,,,,,,,,,,,,,,,,,56.34736842,1021.089474,3.3,0.044736842,62.57882259,8.173685,5.468421053,38.76872292574157,18586.668524777164,55125.37310500585,4.866636186529559,0.3777399444913422,396.5401440098992
85,388,468,270771,Salmonella,2016-09-15,2016-10-04,48,GA,Georgia,Cobb,,,,,,,,,,,,,,,,,,,75.2875,1016.89,3.605,0.066,59.38909969,37.7725,5.0475,36.13906907164711,65547.80350926277,67934.68543741456,5.812711564174927,0.1068576737821783,2137.416021339719
86,389,469,270792,Salmonella,2016-10-01,2016-10-01,48,FL,Florida,Hernando,,,,,,,,,,,,,,,,,,,78.7,1016.5,3.5,0.0,68.39972529,2.5,3.5,48.86733966928114,13309.988383293072,41857.75473581463,7.240563459891037,0.3660290798574939,373.00459762195806
87,390,471,270930,Salmonella,2016-11-12,2016-11-12,70,AL,Alabama,Colbert,,,,,,,,,,,,,,,,,,,56.6,1023.4,6.0,0.0,49.84744458,20.3,3.5,42.369503906786754,2737.588984236348,43385.157981315504,5.105820612279062,0.1969676442955855,91.76020167290795
88,393,474,271166,Salmonella,2016-11-18,2016-11-18,100,TX,Texas,Walker,,,,,,,,,,,,,,,,,,,69.7,1016.2,6.7,0.0,73.91593377,12.5,13.3,35.08807791166174,8750.449670827033,39756.66446963634,5.596691757384521,0.5419858001056784,89.05633670642146
89,397,479,271726,Salmonella,2016-11-24,2016-11-24,13,FL,Florida,Palm Beach,,,,,,,,,,,,,,,,,,,77.3,1022.0,10.7,0.0,62.33464968,0.45,4.75,44.2850201754839,83809.57232470473,55063.72727385395,7.148957842734114,0.6723333716595362,708.8693101316134
90,400,482,272075,Salmonella,2016-09-10,2016-09-10,6,WA,Washington,King,,,,,,,,,,,,,,,,,,,64.03333333,1021.866667,2.666666667,0.0,57.38332212,6.266667,4.666666666,37.19606687814114,141580.26685624672,77595.79008080189,5.618054911444154,0.3027717050464047,978.0718056260343
91,404,488,273966,Salmonella,2016-11-24,2017-09-04,33,MI,Michigan,Oakland,,,,,,,,,,,,,,,,,,,50.21210526,1015.178947,7.012280702,0.080263158,64.24320979,31.0119295,7.084035088,40.93803168147532,71167.26457502402,70843.28735109638,5.039671654173506,0.0971759804615928,1425.5407710802697
92,411,496,274301,Salmonella,2016-11-14,2016-11-18,40,MA,Massachusetts,Middlesex,,,,,,,,,,,,,,,,,,,46.8,1013.92,4.76,0.226,63.45916599,6.48,7.04,38.50079810788445,100091.66565747054,88497.24563804289,4.650297864222294,0.090657833581151,1914.937357308557
93,415,500,274718,Salmonella,2016-10-01,2016-10-01,7,IL,Illinois,McHenry,,,,,,,,,,,,,,,,,,,61.21,1017.31,6.02,0.11,91.82048045,27.49,4.94,39.529142864344365,13756.742457507486,79136.72514108496,5.13542675239832,0.2318666207819942,509.007869852534
94,416,501,274726,Salmonella,2016-10-07,2016-10-08,63,IL,Illinois,St. Clair,,,,,,,,,,,,,,,,,,,61.85,1021.95,5.775,0.0,62.49685748,15.875,7.475,37.7752799813881,13932.816697228314,49890.94503812613,6.08432551094295,0.2063327340999492,404.22184656472047
95,422,508,275686,Salmonella,2016-10-27,2016-10-27,9,CA,California,Santa Clara,,,,,,,,,,,,,,,,,,,63.35,1014.8,4.475,0.0,71.90127187,4.25,5.225,36.78972106011652,110918.23079555716,100256.86406027568,4.693174928749099,0.402028328493421,1458.403569988269
96,426,513,275545,Salmonella,2016-10-10,2016-10-12,16,CA,California,Napa,,,,,,,,,,,,,,,,,,,59.23333333,1015.233333,6.5,0.0,71.00352846,1.033333,7.83333333,40.61634457688477,7423.6500486123,73666.89582235545,7.668053071994894,4.531524626783543,188.05827774044323
97,438,528,275928,Salmonella,2016-11-18,2016-11-23,18,CA,California,San Luis Obispo,,,,,,,,,,,,,,,,,,,54.13333333,1017.958333,4.316666667,0.13,70.35619486,18.6166663,7.008333333,39.02184819667448,22341.277538937848,63622.26913241306,7.152134524896198,1.5735601973950528,84.42356211144126
98,445,537,276328,Salmonella,2017-09-09,2017-09-16,35,MO,Missouri,St. Louis,,,,,,,,,,,,,,,,,,,70.1875,1016.16875,4.40625,0.006875,62.45554593,20.5875,5.28125,40.30738922892648,56820.21522858885,62329.904559829454,5.447179217898061,0.1069608785614663,1968.905826441685
99,448,540,276364,Salmonella,2017-09-30,2017-09-30,175,VA,Virginia,Accomack,,,,,,,,,,,,,,,,,,,60.73333333,1020.35,5.033333333,0.0,70.42327929,1.65,7.266666667,45.87319284884134,1314.3588034343888,41321.071321346615,5.614484960007605,4.680095890199605,73.17930864135211
100,449,541,276382,Salmonella,2017-09-09,2017-10-08,28,OH,Ohio,Franklin,,,,,,,,,,,,,,,,,,,66.8525,1019.356667,3.691666667,0.054638889,72.83672815,30.1500003,5.591666666,33.98356758461933,76795.01499081394,55683.19351905962,6.148358797077247,0.086164730356433,2343.805044044426
101,450,543,276461,Salmonella,2017-10-12,2017-10-19,34,VA,Virginia,Fredericksburg,,,,,,,,,,,,,,,,,,,59.895,1023.07625,3.73875,0.0825,74.08167429,10.0425,5.2375,29.79393926264787,5498.053313292514,56314.954399080256,8.33864189042448,0.0135242255221449,2689.035083419279
102,451,544,276671,Salmonella,2017-10-10,2017-11-04,15,WI,Wisconsin,Wood,,,,,,,,,,,,,,,,,,,45.46730769,1014.948077,7.484615385,0.053269231,71.11491171,42.3250001,6.023076925,43.796913896266815,3473.3003977899884,51245.644040781255,5.404407321815059,1.6522079635515476,92.61367312806615
103,452,546,276713,Salmonella,2017-10-26,2017-10-28,18,WI,Wisconsin,La Crosse,,,,,,,,,,,,,,,,,,,41.26666667,1007.9,11.1,0.006666667,71.42243995,24.4,7.26666667,35.46533617326096,9722.873531946812,53698.119767100114,7.828439819910936,0.4084037773471278,260.29521715186047
104,456,551,276911,Salmonella,2017-11-01,2017-11-01,5,TX,Texas,Calhoun,,,,,,,,,,,,,,,,,,,69.15,1012.233333,6.7,0.25,83.1147799,1.033333,7.575,37.75185768780109,1112.8222842597893,58482.542119773,2.9541409804065304,2.183433621022148,43.05599686437288
105,458,554,277325,Salmonella,2017-11-14,2017-11-15,557,GA,Georgia,Bartow,,,,,,,,,,,,,,,,,,,46.15,1023.1,1.4,0.0,82.4315443,27.5,7.05,37.46914619793501,6215.519297328407,52099.23251004448,5.654859016138436,0.4021492909149917,223.09732723805763
106,459,555,277568,Salmonella,2017-09-23,2018-02-16,18,IA,Iowa,Lyon,,,,,,,,,,,,,,,,,,,36.4667,1018.4285,8.0551,0.0642,69.14140835,52.1614,8.171,38.00820550888705,366.0373251120271,61858.18677263464,3.94801176639752,3.646258200543753,19.983747802858247
107,462,559,278236,Salmonella,2017-11-04,2017-11-23,33,CO,Colorado,Adams,,,,,,,,,,,,,,,,,,,45.075,1015.9390258789062,8.12,0.0,46.90202854,12.199722290039062,8.355,33.38711489884774,38763.57108036829,63706.55330954704,6.519173287518368,0.4030819403099892,416.867337245097
108,467,564,278499,Salmonella,2017-09-14,2017-09-14,6,ID,Idaho,Ada,,,,,,,,,,,,,,,,,,,70.0,1004.9,5.5,0.0,34.62256588,97.5,8.5,36.31114965402825,29460.630608219926,59476.65894439227,5.55767799087921,0.3873974340492937,410.5906701256295
109,479,581,279934,Salmonella,2017-09-04,2017-09-06,7,CA,California,Contra Costa,,,,,,,,,,,,,,,,,,,73.21428571,1012.17619,9.538095238,0.0,66.36849936,2.142857,6.009523812,39.1757373169164,65375.23676224356,86578.31564860574,5.021099133683393,0.2609284852050066,1562.7532480840264
110,499,604,282074,Salmonella,2018-09-15,2018-09-30,37,WI,Wisconsin,Columbia,,,,,,,,,,,,,,,,,,,60.641875,1017.63125,4.63125,0.158125,77.34691904,32.441875,6.318125,42.41297889460336,3755.367135209023,64794.52498377557,5.182973071613556,1.0809424375219805,74.33832256344732
111,500,605,282170,Salmonella,2018-09-08,2018-09-12,34,VT,Vermont,Windsor,,,,,,,,,,,,,,,,,,,57.12,1025.12,1.08,0.218,87.81423134,21.48,4.18,47.60983263157216,3091.566857353845,57825.87324317363,5.710948817994864,1.2759032089503974,57.1732471259982
112,504,609,282240,Salmonella,2018-09-12,2018-10-07,5,MN,Minnesota,Anoka,,,,,,,,,,,,,,,,,,,59.85,1016.9815063476562,7.488461538,0.0,71.9672638,37.7431526184082,5.880769232,38.36465545168228,22147.60103811333,79132.14262258506,4.8159399041375925,0.1925914748806202,819.8919082165241
113,505,610,282261,Salmonella,2018-09-24,2018-12-18,5,OH,Ohio,Franklin,,,,,,,,,,,,,,,,,,,45.72732558,1018.998256,6.54244186,0.114166667,76.44347673,30.9264537,6.29941861,34.00035225337347,76894.80852843286,58383.18660954182,5.96801097438597,0.0914983365508717,2390.630011959669
114,506,612,282293,Salmonella,2018-09-15,2018-09-15,8,IA,Iowa,Polk,,,,,,,,,,,,,,,,,,,77.05,1018.5,3.0,0.0,74.23174358,32.9,4.0,35.27754430479205,30298.49729775654,65298.71023442291,5.781681278208388,0.3921850829748615,823.2707995312916
115,509,615,282307,Salmonella,2018-09-10,2018-10-08,33,PA,Pennsylvania,Crawford,Erie,McKean,Venango,Warren,,,,,,,,,,,,,,,64.25882759,1019.982759,5.796436782,0.191517241,83.90129652,48.732851,5.717793108,43.6356766514606,4335.301318013981,47978.92287268564,6.104100697587445,0.8050300204365474,119.4624191058154
116,511,619,282534,Salmonella,2018-10-30,2018-11-28,25,TN,Tennessee,Carroll,,,,,,,,,,,,,,,,,,,46.38238095,1015.449951171875,5.639047619,0.0,78.594575,32.507225036621094,6.625238091,42.92509504991399,1470.223881536213,40479.19248387369,5.012623274264048,1.6057009479246114,46.766099598623256
117,512,620,282670,Salmonella,2018-11-17,2018-11-17,15,OH,Ohio,Fulton,,,,,,,,,,,,,,,,,,,37.54,1022.55,5.72,0.01,77.01156543,28.69,4.83,40.72305507250319,1728.912152340958,59921.00399982614,5.552525479749053,1.3369317441429631,104.32753700726336
118,513,621,282697,Salmonella,2018-09-06,2018-11-05,9,NY,New York,Erie,,,,,,,,,,,,,,,,,,,56.75737705,1017.941803,4.151639344,0.07942623,75.21641405,25.8204915,10.6090164,40.37080825080356,32494.984972394766,55213.952578781296,6.292571754900057,0.1879581826383151,883.3518599926596
119,514,624,283129,Salmonella,2018-10-17,2018-10-19,34,PA,Pennsylvania,Pike,,,,,,,,,,,,,,,,,,,40.73333333,1021.286667,8.173333333,0.0,65.50563075,45.3833337,7.813333337,47.5399766758458,3612.668091985504,64137.07590626642,6.839210259537009,0.4339567065357124,101.8651575983223
120,516,627,283276,Salmonella,2018-09-19,2018-10-06,5,MI,Michigan,Wayne,,,,,,,,,,,,,,,,,,,62.55972222,1018.688889,6.416666667,0.256851852,75.69170314,23.4791668,6.237500003,37.90877209607536,63884.60840445339,44897.00252099606,6.320584764080454,0.2588966595436886,2878.9319776785724
121,517,628,283715,Salmonella,2018-09-06,2018-12-21,6,WI,Wisconsin,Kenosha,Outagamie,Sheboygan,,,,,,,,,,,,,,,,,43.68411215,1018.18785,8.108489097,0.047453271,72.16318496,29.7844232,6.006853583,39.108212936452766,8512.508465183177,60616.82211043717,5.582787136262096,0.7043335071158662,377.75451043799904
122,518,629,283568,Salmonella,2018-11-01,2018-11-21,31,FL,Florida,Broward,Miami-Dade,Palm Beach,,,,,,,,,,,,,,,,,78.41309524,1017.065801,6.763492063,0.093383838,76.69659002,0.460563,5.512301587,41.4451410231531,100396.25085429658,55045.93003048215,6.325849063703801,0.3941957490809162,1246.8063269746724
123,519,631,283947,Salmonella,2018-11-19,2018-11-21,6,PA,Pennsylvania,Lackawanna,,,,,,,,,,,,,,,,,,,34.58666667,1016.97,5.883333333,0.103333333,82.52346941,46.0566667,8.026666667,42.294577512440135,10768.159006851134,50596.03391037052,5.466608334179028,0.25147958556249,460.6985268232075
124,522,635,284580,Salmonella,2018-09-11,2018-09-26,6,CA,California,Orange,,,,,,,,,,,,,,,,,,,71.5375,1011.295833,3.866666667,0.0,63.89747149,2.2625,5.08125,37.70906440257173,138493.0181395808,84376.30590711627,5.765232922322737,0.3642036090684073,4001.268953127834
125,524,637,284599,Salmonella,2018-09-12,2018-09-23,7,CA,California,Orange,,,,,,,,,,,,,,,,,,,72.18333333,1011.047222,3.769444444,0.0,62.00036714,2.291666,5.086111112,37.70819450573739,138492.8713001116,84366.72328093986,5.765525965296729,0.3641580211326181,4001.254030056201
126,538,656,289341,Salmonella,2018-10-06,2018-10-07,40,CA,California,Alameda,,,,,,,,,,,,,,,,,,,66.2,1012.891667,6.9,0.0,52.72338789,6.708334,7.1,37.372861106404144,106198.37170608826,90936.32468429096,4.949386542252196,0.2032468217878822,2220.7079443067623
127,539,657,289374,Salmonella,2018-11-03,2019-07-21,25,TN,Tennessee,Shelby,,,,,,,,,,,,,,,,,,,57.53314176,1017.67433,6.481226054,0.192911877,71.22750304,11.902299,6.613026816,35.42620962127361,36058.05536132637,50087.18305567335,5.867112328465711,0.1867800708046159,1227.460360554396
128,544,665,290918,Salmonella,2019-09-07,2019-09-10,17,TX,Texas,Montgomery,Walker,,,,,,,,,,,,,,,,,,83.05,1015.9,3.6625,0.0525,63.91944853,10.65,7.4625,36.223722681408624,25382.23514606164,61263.37378006514,6.131771212449329,0.2774787615300631,318.1310343237474
129,550,672,290777,Salmonella,2019-09-14,2019-09-14,18,TN,Tennessee,Marion,,,,,,,,,,,,,,,,,,,79.23,1021.9,4.4,0.0,19.83480329,24.1,8.6,43.2318148454502,696.5527513713604,49022.86392471752,4.840474786252634,0.6214948356069722,57.21058231886473
130,552,674,290816,Salmonella,2019-09-11,2019-09-14,13,TN,Tennessee,Rutherford,,,,,,,,,,,,,,,,,,,80.95,1022.275,2.825,0.0,69.5896482,20.15,5.85,33.434377608321086,25446.26076690344,65725.0693918381,6.798941334050161,0.2313144049458752,505.7565171297265
131,554,676,290848,Salmonella,2019-09-24,2019-10-04,40,MN,Minnesota,Crow Wing,,,,,,,,,,,,,,,,,,,53.83636364,1015.354545,6.681818182,0.286363636,71.17251881,44.8181814,6.136363638,44.44270070696898,3484.9143497130794,55839.94092769679,6.289976658902909,0.5369395138049797,64.19817086375845
132,560,683,291203,Salmonella,2019-10-09,2019-10-09,18,FL,Florida,Duval,,,,,,,,,,,,,,,,,,,75.5,1017.0,9.857142857,0.025714286,62.28916685,2.733333,6.114285713,36.185017463406126,58035.34434113994,55252.04189413527,6.409880253331615,0.1608806993266819,1224.8474097871049
133,561,685,291252,Salmonella,2019-11-02,2019-11-04,48,FL,Florida,Alachua,,,,,,,,,,,,,,,,,,,63.36666667,1020.633333,5.966666667,0.0,69.98007461,5.866666,3.366666666,31.5213933073342,27004.06798767337,50149.977761266746,7.210697223344243,0.7953914906788081,303.05376009103
134,562,686,291253,Salmonella,2019-10-26,2019-10-27,6,FL,Florida,Bay,,,,,,,,,,,,,,,,,,,74.27916667,1013.45,9.733333333,0.286666667,81.83540672,3.075,6.804166667,39.6415540563435,14467.496239552926,53731.14013190395,8.062089242830496,0.4503268227228397,240.80306130746865
135,563,687,291356,Salmonella,2019-10-26,2019-10-26,10,MA,Massachusetts,Essex,,,,,,,,,,,,,,,,,,,51.65,1023.15,4.05,0.025,72.22038521,4.6,3.9,40.862035010661735,32545.472082188367,78486.72401276902,5.810753395105446,0.2323643342607114,1590.477106715488
136,565,689,291378,Salmonella,2019-10-26,2019-10-31,13,HI,Hawaii,Honolulu,,,,,,,,,,,,,,,,,,,78.15833333,1012.177778,4.583333333,0.049444444,72.60871478,6.836111,5.658333337,37.80540869958213,54538.07201505176,85326.73939499598,7.646751862771609,0.4876469031830485,1639.5558771528076
137,566,690,291445,Salmonella,2019-10-27,2019-11-15,17,KY,Kentucky,Warren,,,,,,,,,,,,,,,,,,,44.38,1023.5,3.445,0.2,65.78981791,20.205,5.8,32.83627266730795,13927.910181584057,52483.811853566,7.147853682060095,0.3912838378467465,236.9600562759656
138,567,692,291545,Salmonella,2019-11-02,2019-11-05,60,TX,Texas,Travis,,,,,,,,,,,,,,,,,,,59.8375,1021.35,3.425,0.0,58.80105862,27.0125,6.50625,34.15287264098263,95704.70082609932,75109.54823673413,5.861628308765625,0.1147520185630341,1235.3712783749766
139,568,693,291649,Salmonella,2019-11-09,2019-11-19,15,KS,Kansas,Reno,,,,,,,,,,,,,,,,,,,41.43636364,1020.136364,9.145454545,0.0,49.4972234,55.5000004,7.463636365,40.38281288761407,4357.55201354991,49837.85793152501,5.348952488484707,1.288731207772342,50.04889313327997
140,569,694,291823,Salmonella,2019-09-28,2019-09-28,25,MD,Maryland,Baltimore County,,,,,,,,,,,,,,,,,,,73.0,1018.9,5.55,0.0,84.95815141,0.2,6.95,39.371798375438416,44735.79912058755,76034.95000657169,4.773516371013364,0.0986405687357654,1382.7609212708155
141,571,696,293128,Salmonella,2019-11-26,2019-11-26,8,FL,Florida,Duval,,,,,,,,,,,,,,,,,,,55.18333333,1016.74,2.05,0.0,73.21528537,0.84,4.283333333,36.19452283201927,58262.32915422169,55570.86208427758,6.442619091956758,0.1565643485304643,1226.8481748247812
142,572,697,293304,Salmonella,2019-11-28,2019-12-01,7,ID,Idaho,Ada,,,,,,,,,,,,,,,,,,,30.05,1012.2,5.075,0.02,72.73325267,102.575,7.65,36.97409226776451,31281.656494116083,66046.56687460004,6.054514173372239,0.4825351873664216,433.2029257998289
143,575,700,296034,Salmonella,2019-10-25,2019-12-15,14,AZ,Arizona,Maricopa,Pima,Pinal,Yavapai,,,,,,,,,,,,,,,,60.50704028,1014.816453,4.922014989,0.046455956,37.34697532,69.3385846,6.226368311,41.866501893507625,86040.73327731424,56860.85287606973,6.323140372005152,0.569149042876652,172.57723849060875
144,577,702,296366,Salmonella,2019-09-17,2019-10-04,16,KY,Kentucky,Pulaski,,,,,,,,,,,,,,,,,,,72.88888889,1014.5650024414062,2.433333333,0.0,56.61463324,49.94500350952149,6.988888889,41.901547511018464,3008.3394333075435,39792.0621257698,6.174041636269374,0.9277154116263032,97.63774298938804
145,578,703,296375,Salmonella,2019-09-22,2019-09-25,5,KY,Kentucky,Daviess,,,,,,,,,,,,,,,,,,,73.075,1015.8,5.65,0.005,59.67789839,14.6,7.6,38.74568426852965,5315.395395871335,51068.2500461523,6.023821625314807,0.2826175553105199,218.9738935637795
