,Unnamed: 0.1,Unnamed: 0,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
58,150,179,15699,Salmonella,2013-08-11,2013-08-11,119,MN,Minnesota,Hennepin,,,,,,,,,,,,,,,,,,,70.13333333,1017.833333,2.4,0.0,66.95014737,31.7999997,3.0,35.95207794841752,75462.58942442645,64064.534695137016,5.484030426664751,0.177711648187104,2105.625406008292
59,151,180,15929,Salmonella,2013-08-09,2013-09-04,9,OR,Oregon,Marion,Yamhill,,,,,,,,,,,,,,,,,,68.8308642,1014.633333,3.343209877,0.02345679,64.44636298,6.582716,6.188888888,36.35298796828158,12643.757924471238,50599.117569428185,5.869954613865963,3.6476742001176814,203.7632936167336
60,154,183,15779,Salmonella,2013-07-13,2013-07-26,11,CT,Connecticut,New London,,,,,,,,,,,,,,,,,,,75.70714286,1014.921429,6.788095238,0.008095238,77.91405101,-0.042857,5.654761902,40.42532568085494,18579.63100284633,67387.38915380232,6.518391455548062,0.2354507680071517,412.0659500867906
61,156,185,15803,Salmonella,2013-06-22,2013-06-22,7,GA,Georgia,Tift,,,,,,,,,,,,,,,,,,,75.9,1013.5126342773438,3.4,0.0,79.79959475,43.04031753540039,12.5,34.366923271367305,2429.014630353748,35880.24164094324,6.186130374508404,3.870958054551717,156.34153753203438
62,157,186,15810,Salmonella,2013-06-28,2013-06-30,10,GA,Georgia,Tift,,,,,,,,,,,,,,,,,,,76.06666667,1013.5126342773438,5.0,0.0,86.9817893,43.04031753540039,8.33333333,34.36616797876604,2426.898490361537,35827.26770261085,6.177654817122889,3.885874843179798,156.34821823637125
63,158,187,15811,Salmonella,2013-08-05,2013-08-15,5,OH,Ohio,Summit,,,,,,,,,,,,,,,,,,,68.22272727,1016.513636,4.277272727,0.057727273,70.49245784,41.6181815,5.727272723,40.31602023786027,21764.182379768565,49500.45482745022,6.09758394848305,0.1774692701671594,1312.3568946385042
64,160,189,15830,Salmonella,2013-07-13,2013-07-22,10,NE,Nebraska,Douglas,,,,,,,,,,,,,,,,,,,81.015,1015.78,6.14,0.003,59.61526177,35.835,6.735,33.65048124407441,30048.71641781181,53344.92565018406,5.903878914838503,0.3452048642129577,1588.6086728241082
65,162,191,15880,Salmonella,2013-08-04,2013-08-21,8,TN,Tennessee,Blount,,,,,,,,,,,,,,,,,,,74.54444444,1017.144444,4.138888889,0.143333333,78.27595102,34.4055551,5.738888889,41.71963356900471,7449.24539489741,46038.8740034739,5.078474109008932,0.1856365260938785,221.00229416558284
66,163,192,15881,Salmonella,2013-08-20,2013-08-20,24,TN,Tennessee,Hamilton,,,,,,,,,,,,,,,,,,,76.7,1019.2,1.7,0.17,78.77980163,24.1,3.4,39.21939344738905,19756.112787599854,46566.345054793404,6.692905138602433,0.2282582714307005,625.982115364682
67,164,193,15883,Salmonella,2013-08-23,2013-08-27,7,IL,Illinois,McLean,,,,,,,,,,,,,,,,,,,75.98,1020.26,7.56,0.0,71.04503427,30.28,3.44,32.205371316016006,14521.457869186876,61859.72960036079,6.939469521642441,0.3252914515115065,144.2628121051926
