,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
538,276345,Salmonella,2017-08-11,2017-11-28,44,MN,Minnesota,Beltrami,,,,,,,,,,,,,,,,,,,46.45,,6.732727273,0.036153846,76.55591571,,7.141363637,33.38700459714458,3333.017603937268,45688.849635527986,6.471273592538864,1.1075836792687466,18.281655849541238
539,276349,Salmonella,2017-08-08,2017-08-20,10,KY,Kentucky,Ballard,,,,,,,,,,,,,,,,,,,75.17076923,,2.78,0.003076923,80.90063573,,4.933076923,43.16309901505896,463.1124787070104,43355.05726492474,3.6159825818788716,0.8757061725037517,33.152913347425624
540,276364,Salmonella,2017-09-30,2017-09-30,175,VA,Virginia,Accomack,,,,,,,,,,,,,,,,,,,60.73333333,1020.35,5.033333333,0.0,70.42327929,1.65,7.266666667,45.87319284884134,1314.3588034343888,41321.071321346615,5.614484960007605,4.680095890199605,73.17930864135211
541,276382,Salmonella,2017-09-09,2017-10-08,28,OH,Ohio,Franklin,,,,,,,,,,,,,,,,,,,66.8525,1019.356667,3.691666667,0.054638889,72.83672815,30.1500003,5.591666666,33.98356758461933,76795.01499081394,55683.19351905962,6.148358797077247,0.08616473035643309,2343.805044044426
542,276400,Salmonella,2017-03-20,2017-03-23,21,CO,Colorado,Douglas,,,,,,,,,,,,,,,,,,,57.625,1011.75,8.775,0.0,28.63295731,192.125,9.25,37.85467155105253,29268.089321258198,106854.96866253814,3.9185404694272714,0.08308007453959804,375.7462994875621
543,276461,Salmonella,2017-10-12,2017-10-19,34,VA,Virginia,Fredericksburg,,,,,,,,,,,,,,,,,,,59.895,1023.07625,3.73875,0.0825,74.08167429,10.0425,5.2375,29.79393926264787,5498.053313292514,56314.954399080256,8.33864189042448,0.01352422552214498,2689.035083419279
544,276671,Salmonella,2017-10-10,2017-11-04,15,WI,Wisconsin,Wood,,,,,,,,,,,,,,,,,,,45.46730769,1014.948077,7.484615385,0.053269231,71.11491171,42.3250001,6.023076925,43.796913896266815,3473.3003977899884,51245.644040781255,5.404407321815059,1.6522079635515476,92.61367312806617
545,276698,Salmonella,2017-07-09,2017-07-09,14,TX,Texas,Deaf Smith,,,,,,,,,,,,,,,,,,,79.5,,5.0,0.0,46.86459909,,12.1,31.578526347564754,1030.2426408505787,49788.34088223555,4.0892152544206635,7.647499833692714,12.676798982699662
546,276713,Salmonella,2017-10-26,2017-10-28,18,WI,Wisconsin,La Crosse,,,,,,,,,,,,,,,,,,,41.26666667,1007.9,11.1,0.006666667,71.42243995,24.4,7.26666667,35.46533617326096,9722.873531946812,53698.119767100114,7.828439819910936,0.40840377734712785,260.29521715186047
547,276953,Salmonella,2017-05-28,2017-05-28,15,NE,Nebraska,Platte,,,,,,,,,,,,,,,,,,,62.74,1013.0,8.95,0.01,54.89035659,58.94,11.05,38.38739284388697,1389.2787321378219,58498.31497159115,5.351391539389558,2.0677526097919774,48.59953924049814
548,276960,Salmonella,2017-06-10,2017-06-10,44,NE,Nebraska,Cedar,,,,,,,,,,,,,,,,,,,80.72,1000.33,14.43,0.0,55.80436078,48.53,8.39,44.32914063511413,690.5064529436764,55631.50294544167,3.335241963798174,3.8033842355043532,11.641679440641429
549,276802,Salmonella,2017-07-14,2017-11-02,24,PA,Pennsylvania,Berks,Bucks,Centre,Clinton,Franklin,Lackawanna,Lancaster,Lehigh,Luzerne,Lycoming,Mifflin,Montgomery,Northampton,Northumberland,Union,York,,,,65.92445396,1017.541734,3.629930522,0.124145924,72.87800221,23.1701109,5.774018617,40.58974637264657,14854.015894031621,57434.065695625155,5.926266388510828,0.6453149351938168,492.95410242610166
550,276821,Salmonella,2017-07-24,2017-07-27,7,NC,North Carolina,Union,,,,,,,,,,,,,,,,,,,78.65,1016.7,3.8,0.3975,75.65904825,24.05,4.4,37.914209054103,15002.275520802785,69048.94036557745,4.878847681895171,0.5119791217715469,348.55215430479086
551,276911,Salmonella,2017-11-01,2017-11-01,5,TX,Texas,Calhoun,,,,,,,,,,,,,,,,,,,69.15,1012.233333,6.7,0.25,83.1147799,1.033333,7.575,37.75185768780109,1112.8222842597893,58482.542119773,2.9541409804065304,2.183433621022148,43.05599686437288
552,277265,Salmonella,2017-07-20,2017-07-24,8,RI,Rhode Island,Bristol,,,,,,,,,,,,,,,,,,,74.08,1011.14,8.16,0.0,,,8.66,44.105399534866066,3255.2105915298243,73929.34582387586,7.125600661852589,0.2308988005934217,2033.7309209136772
553,277083,Salmonella,2017-12-05,2018-01-06,113,MI,Michigan,Luce,,,,,,,,,,,,,,,,,,,11.4,,7.154545455,0.416666667,87.61860734,,6.593939395,44.20229441863527,546.1786815062123,41155.97920074873,11.263337917364243,2.7319229819039017,7.126527248346711
554,277325,Salmonella,2017-11-14,2017-11-15,557,GA,Georgia,Bartow,,,,,,,,,,,,,,,,,,,46.15,1023.1,1.4,0.0,82.4315443,27.5,7.05,37.469146197935004,6215.5192973284065,52099.23251004448,5.654859016138436,0.40214929091499174,223.09732723805763
555,277568,Salmonella,2017-09-23,2018-02-16,18,IA,Iowa,Lyon,,,,,,,,,,,,,,,,,,,36.4667,1018.4285,8.0551,0.0642,69.14140835,52.1614,8.171,38.00820550888705,366.0373251120271,61858.18677263464,3.9480117663975185,3.646258200543753,19.983747802858247
556,277662,Salmonella,2017-03-21,2017-03-24,5,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,57.51944444,1018.628571,7.393055556,0.028097662,65.74149196,34.8363835,8.134722224,35.84251611219338,288910.4431774402,58563.696435765465,5.739333976453983,0.3392223954991581,2480.840242222492
557,277685,Salmonella,2017-08-25,2017-12-18,6,TN,Tennessee,Rutherford,,,,,,,,,,,,,,,,,,,58.68534483,1013.251852,4.693965517,0.136434783,69.72884534,13.7734037,6.033620693,33.05407676071192,22927.918369654642,61435.36822647026,6.264180768837725,0.2106645980879959,479.2657612006526
558,278052,Salmonella,2018-01-26,2018-01-26,16,MN,Minnesota,Anoka,,,,,,,,,,,,,,,,,,,36.9,,11.2,0.0,73.09603883,,8.8,38.22183650238047,21218.840536768854,77026.5564110495,4.75156888266947,0.21592945886258832,815.7929618882523
559,278236,Salmonella,2017-11-04,2017-11-23,33,CO,Colorado,Adams,,,,,,,,,,,,,,,,,,,45.075,,8.12,0.0,46.90202854,,8.355,33.38711489884774,38763.57108036829,63706.55330954704,6.519173287518368,0.40308194030998923,416.867337245097
560,278253,Salmonella,2017-12-31,2018-02-11,8,OR,Oregon,Washington,,,,,,,,,,,,,,,,,,,43.89534884,1020.211628,3.779069767,0.120930233,86.61826939,8.441861,5.03255814,36.40885126158888,44715.371662982776,74275.8804738863,5.330724381766928,1.0365325438002184,790.6289484603805
561,278730,Salmonella,2017-02-16,2017-03-05,8,CA,California,Santa Clara,,,,,,,,,,,,,,,,,,,51.71944444,1016.886111,6.216666667,0.148009259,70.27759573,4.326389,7.906944443,36.820737177385396,112879.1813061706,101924.54327911408,4.7367684322159995,0.4131047551965676,1463.9883895393316
562,278312,Salmonella,2017-04-01,2017-06-14,7,MD,Maryland,Baltimore City,,,,,,,,,,,,,,,,,,,65.36266667,1014.015333,5.618666667,0.0638,57.10963859,0.432666,5.532000003,34.80041268447663,39982.91963567246,45105.38096073128,5.470440510580759,0.06456228629525843,7669.049525940075
563,278497,Salmonella,2017-04-24,2017-07-28,18,PA,Pennsylvania,Bucks,,,,,,,,,,,,,,,,,,,67.209375,1013.514737,3.624479167,0.099479167,71.26109184,15.9871328,5.717708333,43.436167554549975,27208.586839643234,80525.14008104948,4.550036490929927,0.19154184730958743,1036.3885063278028
564,278499,Salmonella,2017-09-14,2017-09-14,6,ID,Idaho,Ada,,,,,,,,,,,,,,,,,,,70.0,1004.9,5.5,0.0,34.62256588,97.5,8.5,36.31114965402825,29460.630608219926,59476.65894439227,5.55767799087921,0.3873974340492937,410.59067012562946
565,278545,Salmonella,2018-02-19,2018-03-05,6,NY,New York,Kings,Nassau,New York,Queens,,,,,,,,,,,,,,,,44.7164,1021.118963,8.6262,0.1614,63.71284022,2.217852,7.77594815,37.97115944816988,89804.69780127564,75603.6406898901,5.206888140618032,0.06530502329626939,33980.92476023071
566,278566,Salmonella,2017-08-15,2017-11-04,7,WA,Washington,King,,,,,,,,,,,,,,,,,,,59.35884146,1017.515854,4.698170732,0.038353659,69.96919247,6.279269,5.492987808,37.20753252739156,146473.503793871,82169.40167856189,5.595639445948596,0.29236501338656645,995.9143296860364
567,278701,Salmonella,2017-06-30,2017-06-30,6,CA,California,Santa Clara,,,,,,,,,,,,,,,,,,,65.15,1015.4,6.725,0.0,65.75710692,4.325,7.75,36.89448976909495,114437.56937679884,103637.39444305217,4.7734273967883505,0.4223321086294507,1471.3096782544742
568,278813,Salmonella,2017-05-27,2017-11-03,5,NM,New Mexico,Bernalillo,McKinley,,,,,,,,,,,,,,,,,,68.80600414,1010.864286,6.662939959,0.029803313,33.12254201,187.590787,10.25548654,34.13592926983179,18417.441859355178,39907.23991123367,6.1180850616553855,0.4820745125768736,297.3117140227483
569,278833,Salmonella,2018-01-30,2018-02-10,15,UT,Utah,Utah,,,,,,,,,,,,,,,,,,,39.9,1022.291667,4.0,0.001666667,65.81392417,155.6083337,5.416666667,24.509511801838155,47964.2449051566,67337.9256482154,4.883456345175982,0.3583117555570095,288.3876043543319
570,279006,Salmonella,2018-02-15,2018-02-26,8,MD,Maryland,Anne Arundel,,,,,,,,,,,,,,,,,,,48.57611111,1023.498333,3.833888889,0.046916667,85.06342158,3.3025,6.617361111,38.508730976178306,35937.7202693845,94931.22419850202,4.994986282668496,0.09197667571479251,1362.1242443678416
571,279043,Salmonella,2017-08-08,2017-08-09,8,CA,California,San Diego,,,,,,,,,,,,,,,,,,,71.95333333,1012.53544,5.142857143,0.0,71.38558409,17.4162092,5.560714287,35.35881275434754,157314.44328155034,68877.0355358407,6.463664965164853,0.5570381374636023,777.894094557961
572,279052,Salmonella,2017-07-10,2017-09-03,32,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,71.53946429,1016.008929,7.480625,0.074508929,70.66665236,22.1357147,7.63732143,36.28044704392617,173738.55082622496,58363.1350168405,5.606264104996805,0.08656842752579016,5537.0852174597285
573,279053,Salmonella,2016-07-23,2016-07-24,16,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,82.585625,1010.054167,6.815625,0.0,32.49681825,36.4805773,8.603125,35.72185594565006,289897.4908388517,56975.619312869385,5.674806867951455,0.34200938946657944,2476.2035078094996
574,279197,Salmonella,2017-07-08,2017-07-08,5,WA,Washington,Pierce,,,,,,,,,,,,,,,,,,,64.72,1021.325,2.46,0.0,68.72874953,13.575,4.765,36.01103183755498,62715.028398967064,62560.433160253015,5.537759133824419,0.45590705084309,502.56280411486284
575,279324,Salmonella,2018-03-04,2018-03-21,9,KS,Kansas,Montgomery,,,,,,,,,,,,,,,,,,,47.29722222,1016.3,9.938888889,0.061388889,54.58290409,28.75,7.800000001,40.342830225576165,2076.1688331378664,44230.98581542038,4.676615594763196,0.5915334119933585,51.87363133160128
576,279440,Salmonella,2018-03-18,2018-03-20,5,PA,Pennsylvania,Montgomery,,,,,,,,,,,,,,,,,,,34.66666667,1013.0,4.066666667,0.0,46.0047542,11.283333,6.400000003,41.21514623049642,46026.04496699295,85505.92529086517,4.543522362179085,0.11084057263656381,1696.0380301035827
577,279503,Salmonella,2018-03-26,2018-04-13,8,MA,Massachusetts,Essex,,,,,,,,,,,,,,,,,,,41.03684211,1016.873684,6.544736842,0.059210526,56.04278032,4.618421,6.815789478,40.80585392804776,32004.71696465626,74145.22153095574,5.8421561991321465,0.23118731990085548,1578.2879548017718
578,279565,Salmonella,2018-04-03,2018-04-03,7,PA,Pennsylvania,Dauphin,,,,,,,,,,,,,,,,,,,40.8,1018.7,5.8,0.38,85.8559417,12.4,7.2,39.64211971884821,18401.652535806712,57573.322011081924,5.5790788101069,0.40412494824806444,521.2135762468787
579,279578,Salmonella,2018-01-20,2018-01-20,5,IL,Illinois,Lake,,,,,,,,,,,,,,,,,,,40.55,1010.6,9.95,0.0,63.36860997,26.9,12.1,38.011469232985306,40497.876299006646,82792.18446073223,4.557981574610322,0.18485313469063788,1587.9171566480186
580,280206,Salmonella,2018-04-07,2018-04-07,9,AZ,Arizona,Maricopa,,,,,,,,,,,,,,,,,,,81.29,1007.35,5.92,0.0,19.04082394,41.81,6.05,36.03117094653316,209351.84980170347,59407.32808836463,5.804540729148582,0.3080378343527412,454.27095185644094
581,279934,Salmonella,2017-09-04,2017-09-06,7,CA,California,Contra Costa,,,,,,,,,,,,,,,,,,,73.21428571,1012.17619,9.538095238,0.0,66.36849936,2.142857,6.009523812,39.175737316916404,65375.236762243556,86578.31564860574,5.021099133683393,0.26092848520500667,1562.7532480840264
582,279999,Salmonella,2018-04-02,2018-05-12,9,WI,Wisconsin,Milwaukee,Racine,Sheboygan,,,,,,,,,,,,,,,,,43.51422764,1017.22439,8.668699187,0.095955285,59.92914678,27.0746339,6.930487803,38.684298052452675,18231.692583210086,54374.50043803119,5.728484062090937,0.675028186443392,1591.2109278067512
583,280153,Salmonella,2017-07-15,2017-07-30,16,CA,California,Orange,,,,,,,,,,,,,,,,,,,73.16666667,1013.38125,4.483333333,0.0,72.68301278,2.2125,6.110416667,37.399323498348565,137587.11084380373,80109.307125334,5.851102654656134,0.35315279504568997,3979.0208763923983
584,280154,Salmonella,2017-06-23,2017-07-03,11,CA,California,Butte,Placer,Sacramento,San Joaquin,,,,,,,,,,,,,,,,76.55818182,1011.1,6.510909091,0.0,45.42522085,25.1181818,4.693636359,37.01682933322216,39893.28184621288,59769.84763875184,5.780568252497873,1.624618084707813,615.1369155657703
585,280155,Salmonella,2017-02-25,2017-02-28,66,CA,California,Sacramento,,,,,,,,,,,,,,,,,,,45.825,1017.2,4.91875,0.0,69.47004823,1.88125,6.98125,35.73422686296676,80744.73430381934,57864.164793087315,5.562322651038716,0.4847793998751402,1535.9928358669454
586,280279,Salmonella,2018-06-22,2018-06-23,9,WA,Washington,Skagit,,,,,,,,,,,,,,,,,,,60.26666667,1020.8,4.1,0.0,76.22852802,5.1,5.375,41.44768252914382,8623.000292207675,60864.0909389748,6.437208298211853,2.9148452464462022,70.87049494735925
587,280335,Salmonella,2018-06-23,2018-06-24,21,MA,Massachusetts,Middlesex,,,,,,,,,,,,,,,,,,,62.6,1013.35,3.95,0.04,81.63532629,6.3,4.5,38.50030007261869,103568.04430972703,94744.14380201712,4.497092591663366,0.09543361553021215,1943.5607727176098
588,280369,Salmonella,2018-06-17,2018-06-17,6,TX,Texas,Harris,,,,,,,,,,,,,,,,,,,81.7875,1012.28,6.075,0.012857143,79.61237417,4.796667,7.6125,33.19524073127761,223910.91038651345,58919.89641584561,5.742271949089701,0.11468700613342572,2679.388825416888
589,280434,Salmonella,2018-06-22,2018-07-27,10,SC,South Carolina,Beaufort,,,,,,,,,,,,,,,,,,,81.90277778,1016.286111,4.936111111,0.225925926,77.33426427,2.178704,6.722222219,44.37276972452772,18064.932028610565,61633.28986050998,9.56492677918951,0.41408645478771766,314.286205697616
590,280437,Salmonella,2018-06-16,2018-11-04,32,MN,Minnesota,Dakota,,,,,,,,,,,,,,,,,,,64.00352113,,4.620422535,0.144343066,73.64411458,,7.371830985,37.765669056002686,27431.65276630007,82125.28534741569,5.218871598044905,0.28053356713021366,741.6949773872145
591,280459,Salmonella,2018-07-13,2018-07-19,38,OR,Oregon,Washington,,,,,,,,,,,,,,,,,,,73.58571429,1016.785714,4.528571429,0.0,48.40601383,7.985714,7.342857141,36.46199298449771,45875.85685876875,76222.66812403854,5.331038208798467,0.9488548213868808,797.0841925996787
592,280461,Salmonella,2018-07-13,2018-07-20,15,OR,Oregon,Multnomah,,,,,,,,,,,,,,,,,,,74.2125,1017.51875,4.55625,0.0,47.72776198,2.3125,4.7125,36.89594581594089,64905.71737049249,62349.592545050706,7.151848008278677,0.5183772341120327,1841.4228474316924
593,281056,Salmonella,2018-06-27,2018-07-07,10,NY,New York,Tioga,,,,,,,,,,,,,,,,,,,72.60545455,1018.667273,4.581818182,0.14,21.88736047,33.3190912,5.462727268,43.97937504948417,2480.342197723085,58517.91219320754,7.292521360565112,0.1763733393505166,94.85149699204972
594,281947,Salmonella,2018-07-28,2018-07-28,70,GA,Georgia,Camden,,,,,,,,,,,,,,,,,,,78.7,,,0.06,,,,31.959463911620496,6082.481395831312,55099.11635744521,7.149338963276574,0.46207032983814034,85.59210888474999
595,281948,Salmonella,2018-04-13,2018-05-15,95,GA,Georgia,Newton,,,,,,,,,,,,,,,,,,,64.9369697,1018.014242,4.64,0.15969697,61.06615744,34.2784844,6.23030303,36.198590335127335,8272.897318727271,52977.352136179805,5.656119710765923,0.11830509918714244,387.5609823309685
596,281071,Salmonella,2018-07-06,2018-07-06,109,PA,Pennsylvania,Centre,,,,,,,,,,,,,,,,,,,74.6,,5.1,0.0,72.85202914,,3.75,31.5067356421295,22145.217244739437,57289.15851160499,8.273960480366675,0.5039352277304097,145.1797710023628
597,281096,Salmonella,2018-04-14,2018-04-14,51,FL,Florida,Indian River,,,,,,,,,,,,,,,,,,,76.7,1018.2,9.9,0.0,74.32624372,1.0,9.1,52.412743406666976,11625.835676108356,49814.56877522984,6.535932329181671,1.0841027086810133,295.90900927463605
598,281159,Salmonella,2018-05-19,2018-07-29,9,KS,Kansas,Finney,,,,,,,,,,,,,,,,,,,76.23611111,1012.001389,10.95694444,0.218333333,56.65252029,97.8611112,10.94027778,30.553418725510433,1918.9141212733048,53656.7085941071,6.494771574300198,3.000567149776393,28.469705228297723
599,281829,Salmonella,2018-08-06,2018-08-14,10,WA,Washington,King,,,,,,,,,,,,,,,,,,,70.76944444,1016.280556,5.058333333,0.002777778,58.81744614,6.228704,5.094444447,37.147834405568204,153182.219095564,87070.19492932918,5.534713889011866,0.28235140294712846,1014.2706724219382
600,281830,Salmonella,2017-08-01,2018-07-13,7,WA,Washington,King,,,,,,,,,,,,,,,,,,,53.20722863,1018.207253,5.278626321,0.068816042,70.57561291,6.31244,5.439865509,37.19189088205939,148743.5259852439,83931.75869759006,5.581059326341424,0.2878376937110933,1002.5562925896725
601,281834,Salmonella,2018-07-09,2018-09-04,24,MI,Michigan,Chippewa,,,,,,,,,,,,,,,,,,,67.0433908,1015.567586,4.895402299,0.033821839,76.64982104,26.60954,5.614367811,39.6269360898049,2780.7115937412686,44385.99072296938,8.529247573738191,0.6479242258705139,24.31925700376055
602,281951,Salmonella,2018-08-16,2018-08-16,7,MD,Maryland,Montgomery,,,,,,,,,,,,,,,,,,,77.2,1021.3,1.4,0.0,77.48851723,21.6,4.6,38.92640994017849,67736.70131859691,105167.69881895311,4.328156191179082,0.1169923380415788,2118.6977595841863
603,282002,Salmonella,2018-05-17,2018-07-16,8,KY,Kentucky,Oldham,,,,,,,,,,,,,,,,,,,78.34311475,1015.136885,5.237704918,0.179344262,69.01752681,20.1454096,7.219016392,39.00703400414851,5513.401122072072,95047.10056763346,4.1245285399435,0.2470693518769337,347.090965044951
604,282074,Salmonella,2018-09-15,2018-09-30,37,WI,Wisconsin,Columbia,,,,,,,,,,,,,,,,,,,60.641875,1017.63125,4.63125,0.158125,77.34691904,32.441875,6.318125,42.41297889460336,3755.3671352090228,64794.52498377557,5.182973071613556,1.0809424375219803,74.33832256344732
605,282170,Salmonella,2018-09-08,2018-09-12,34,VT,Vermont,Windsor,,,,,,,,,,,,,,,,,,,57.12,1025.12,1.08,0.218,87.81423134,21.48,4.18,47.60983263157216,3091.566857353845,57825.87324317363,5.710948817994864,1.2759032089503974,57.173247125998195
606,282171,Salmonella,2018-08-25,2018-08-25,10,MA,Massachusetts,Worcester,,,,,,,,,,,,,,,,,,,68.7,1025.1,4.5,0.0,72.25855791,24.75,4.4,40.11437484524975,34363.66381439175,70958.88619238457,5.178970839862449,0.22295773758206083,543.4620817693086
607,282198,Salmonella,2018-04-12,2018-05-31,8,MI,Michigan,Jackson,Lenawee,Macomb,Muskegon,Wayne,,,,,,,,,,,,,,,56.2316,1015.973556,7.4656,0.135262222,64.98196473,25.7508774,7.21,40.154923177411156,25675.462875068308,50538.098946103564,6.0031885193311005,0.4283003960439444,1078.2323541294272
608,282238,Salmonella,2018-07-01,2018-07-12,11,PA,Pennsylvania,Blair,,,,,,,,,,,,,,,,,,,74.54166667,1022.108333,3.625,0.205833333,66.83081408,52.0499997,6.7,43.22961387433559,4572.217360552685,46872.61337417199,6.840655305342803,0.6490790007092376,236.25529057253445
609,282240,Salmonella,2018-09-12,2018-10-07,5,MN,Minnesota,Anoka,,,,,,,,,,,,,,,,,,,59.85,,7.488461538,0.0,71.9672638,,5.880769232,38.36465545168228,22147.601038113335,79132.14262258506,4.8159399041375925,0.19259147488062023,819.8919082165241
610,282261,Salmonella,2018-09-24,2018-12-18,5,OH,Ohio,Franklin,,,,,,,,,,,,,,,,,,,45.72732558,1018.998256,6.54244186,0.114166667,76.44347673,30.9264537,6.29941861,34.00035225337347,76894.80852843286,58383.18660954182,5.96801097438597,0.09149833655087172,2390.630011959669
611,282276,Salmonella,2018-08-07,2018-08-07,65,KS,Kansas,Doniphan,,,,,,,,,,,,,,,,,,,73.87,1014.56,6.46,0.29,81.3045346,30.02,18.36,40.429718118379135,734.9224319957327,49767.291145726,4.994913982533579,1.3287756310577223,19.734257830291412
612,282293,Salmonella,2018-09-15,2018-09-15,8,IA,Iowa,Polk,,,,,,,,,,,,,,,,,,,77.05,1018.5,3.0,0.0,74.23174358,32.9,4.0,35.27754430479205,30298.49729775654,65298.71023442291,5.781681278208388,0.39218508297486154,823.2707995312916
613,282294,Salmonella,2018-08-26,2018-09-03,389,TX,Texas,Bexar,,,,,,,,,,,,,,,,,,,86.09722222,1012.577778,7.483333333,0.0,57.31158341,24.302778,9.174999997,33.360463157022735,103519.81268036967,54971.9269780104,7.0843658714184885,0.12640164459920192,1544.3913574131489
614,282295,Salmonella,2018-08-01,2018-08-05,9,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,77.48,1015.35,7.61,0.004666667,64.36722666,21.8366667,8.45,36.529436572922485,172864.66468464918,60999.31578357976,5.603472695609558,0.07792849304435319,5535.923270132667
615,282307,Salmonella,2018-09-10,2018-10-08,33,PA,Pennsylvania,Crawford,Erie,McKean,Venango,Warren,,,,,,,,,,,,,,,64.25882759,1019.982759,5.796436782,0.191517241,83.90129652,48.732851,5.717793108,43.6356766514606,4335.301318013981,47978.92287268564,6.1041006975874454,0.8050300204365474,119.46241910581541
616,282331,Salmonella,2018-10-07,2018-10-09,6,NY,New York,Bronx,,,,,,,,,,,,,,,,,,,70.41111111,1025.611111,2.344444444,0.001111111,87.35369101,4.911111,5.172222223,33.833983854977795,53514.66375828157,37708.82182950302,7.57592226343063,0.09084097888745996,34292.53934505939
617,282360,Salmonella,2018-10-17,2018-10-17,20,NE,Nebraska,Antelope,,,,,,,,,,,,,,,,,,,47.91,1028.2,3.36,0.0,64.92682174,61.18,3.64,45.43945026885485,417.9552825656218,48306.37639594634,4.510906698954895,7.6123818103251315,7.44344902792448
618,282389,Salmonella,2018-06-25,2018-06-25,23,MI,Michigan,Wayne,,,,,,,,,,,,,,,,,,,65.975,1020.866667,6.8,0.0175,68.60851084,23.466667,4.525,37.913771627284085,63906.170632665366,44484.32962474776,6.315796163569637,0.26031497220075694,2880.009812258432
619,282534,Salmonella,2018-10-30,2018-11-28,25,TN,Tennessee,Carroll,,,,,,,,,,,,,,,,,,,46.38238095,,5.639047619,0.0,78.594575,,6.625238091,42.92509504991399,1470.223881536213,40479.19248387369,5.012623274264048,1.6057009479246114,46.766099598623256
620,282670,Salmonella,2018-11-17,2018-11-17,15,OH,Ohio,Fulton,,,,,,,,,,,,,,,,,,,37.54,1022.55,5.72,0.01,77.01156543,28.69,4.83,40.723055072503186,1728.912152340958,59921.00399982614,5.552525479749053,1.3369317441429633,104.32753700726335
621,282697,Salmonella,2018-09-06,2018-11-05,9,NY,New York,Erie,,,,,,,,,,,,,,,,,,,56.75737705,1017.941803,4.151639344,0.07942623,75.21641405,25.8204915,10.6090164,40.37080825080356,32494.984972394766,55213.952578781296,6.292571754900057,0.18795818263831512,883.3518599926596
622,282830,Salmonella,2018-11-02,2018-11-04,10,MA,Massachusetts,Middlesex,,,,,,,,,,,,,,,,,,,54.4,1014.9,7.833333333,0.753333333,72.19008587,6.333333,8.466666667,38.50012239263976,103877.35197484594,96286.90107829579,4.4536986938378655,0.09922344313537436,1948.6386914297061
623,283525,Salmonella,2018-07-11,2018-07-11,6,WA,Washington,Franklin,,,,,,,,,,,,,,,,,,,72.7,1018.7,4.7,0.0,44.80321869,14.5,5.2,30.003097112831323,8172.132726275738,61225.96323238474,4.986427999030314,12.155464570355768,72.38981042634211
624,283129,Salmonella,2018-10-17,2018-10-19,34,PA,Pennsylvania,Pike,,,,,,,,,,,,,,,,,,,40.73333333,1021.286667,8.173333333,0.0,65.50563075,45.3833337,7.813333337,47.5399766758458,3612.6680919855044,64137.07590626642,6.839210259537009,0.4339567065357124,101.8651575983223
625,283133,Salmonella,2018-12-25,2018-12-30,9,VA,Virginia,Dinwiddie,,,,,,,,,,,,,,,,,,,42.05,,2.25,0.146666667,77.85952565,,5.116666667,43.19982354840769,1545.425955988156,55865.75242605623,3.612748956882284,0.5368020013987996,56.190964187632595
626,283270,Salmonella,2018-02-08,2018-02-22,161,CO,Colorado,Weld,,,,,,,,,,,,,,,,,,,24.43466667,1019.553333,9.393333333,0.0148,58.74717284,171.0899997,9.521666667,34.22002922504442,25902.328489471456,67041.53601322472,5.118340143437466,1.2908037079800985,71.93215009969173
627,283276,Salmonella,2018-09-19,2018-10-06,5,MI,Michigan,Wayne,,,,,,,,,,,,,,,,,,,62.55972222,1018.688889,6.416666667,0.256851852,75.69170314,23.4791668,6.237500003,37.90877209607536,63884.60840445339,44897.00252099606,6.320584764080454,0.2588966595436886,2878.9319776785724
628,283715,Salmonella,2018-09-06,2018-12-21,6,WI,Wisconsin,Kenosha,Outagamie,Sheboygan,,,,,,,,,,,,,,,,,43.68411215,1018.18785,8.108489097,0.047453271,72.16318496,29.7844232,6.006853583,39.108212936452766,8512.508465183177,60616.82211043717,5.582787136262096,0.7043335071158662,377.75451043799904
629,283568,Salmonella,2018-11-01,2018-11-21,31,FL,Florida,Broward,Miami-Dade,Palm Beach,,,,,,,,,,,,,,,,,78.41309524,1017.065801,6.763492063,0.093383838,76.69659002,0.460563,5.512301587,41.4451410231531,100396.25085429658,55045.93003048215,6.325849063703801,0.3941957490809162,1246.8063269746724
630,283806,Salmonella,2018-09-01,2018-09-14,6,CO,Colorado,Denver,,,,,,,,,,,,,,,,,,,69.93571429,1011.714286,8.25,0.005714286,34.52593236,176.9571431,6.9,34.41222295343501,80990.90547069043,62613.05992718837,6.677712791802486,0.1850160161093822,4502.764907942344
631,283947,Salmonella,2018-11-19,2018-11-21,6,PA,Pennsylvania,Lackawanna,,,,,,,,,,,,,,,,,,,34.58666667,1016.97,5.883333333,0.103333333,82.52346941,46.0566667,8.026666667,42.294577512440135,10768.159006851134,50596.03391037052,5.466608334179028,0.25147958556249006,460.6985268232075
